qid,idx_old,question_old,gold_old,pred_old,f1_old,p_old,r_old,time_old,pred_new,f1_new,p_new,r_new,time_new,delta_f1,delta_time,delta_t,category
5a7653d25542992db9473765,5853,Nick Hexum of which American rock band helped produce Decomposer by The Matches?,311,311,1.0,1.0,1.0,7.91,Nick Hexum of 311,0.4,0.25,1.0,7.71,-0.6,-0.2000000000000001,-0.20000000000000018,多余解释/冗余输出（Precision掉）
5a7d1868554299452d57bae2,5870,The Shrewsbury & Newport Canals Trust promotes the restoration of what navigable canal in England?,Shropshire Union Canal,Shropshire Union Canal,1.0,1.0,1.0,8.0,Shrewsbury Canal,0.4,0.5,0.33,7.53,-0.6,-0.4699999999999997,-0.46999999999999975,实体跑偏/证据跑偏
5a87556d5542994846c1cd65,5871,"The Dalmatian parliamentary election, 1861 was held in what crown land of the Austrian Empire?",held in Kingdom of Dalmatia,Kingdom of Dalmatia,0.75,1.0,0.6,8.4,Kingdom of Galicia and Lodomeria,0.4,0.4,0.4,7.67,-0.35,-0.7300000000000004,-0.7300000000000004,实体跑偏/证据跑偏
5ae25c815542992decbdcccc,5875,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",trio with his younger brothers Steve and Rudy,Larry Gatlin & the Gatlin Brothers,0.17,0.25,0.12,8.49,Larry Gatlin & the Gatlin Brothers Band,0.15,0.2,0.12,7.88,-0.02,-0.6100000000000003,-0.6100000000000003,实体跑偏/证据跑偏
5ac3a7ce554299391541388f,5877,"Dichroa and Lathyrus, both native to Europe?",no,No,1.0,1.0,1.0,8.42,There are 52 species in Europe,0.0,0.0,0.0,8.14,-1.0,-0.2799999999999993,-0.27999999999999936,实体跑偏/证据跑偏
5ae37d265542994393b9e6e7,5879,Which of the people featured on Wall of Fame is the daughter of Bernie Ecclestone?,Tamara Ecclestone,Tamara Ecclestone,1.0,1.0,1.0,7.91,Tamara Ecclestone Rutland,0.8,0.67,1.0,7.07,-0.1999999999999999,-0.8399999999999999,-0.8399999999999999,多余解释/冗余输出（Precision掉）
5ae66d785542996d980e7b67,5880,When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,1853,1853,1.0,1.0,1.0,7.83,Founded in 1853,0.5,0.33,1.0,7.9,-0.5,0.0700000000000002,0.07000000000000028,多余解释/冗余输出（Precision掉）
5a806aca5542996402f6a503,5886,Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,Orc characters,Orc Lords,0.5,0.5,0.5,8.14,An orc (also spelled as ork) is a fictional humanoid creature that is part of a fantasy race akin to goblins,0.1,0.06,0.5,7.65,-0.4,-0.4900000000000002,-0.4900000000000002,实体跑偏/证据跑偏
5a8483b45542992a431d1a40,5891,What star of Two and a Half Men won two young artist and TV-land awards for his character?,Angus Turner Jones,Angus T. Jones,0.67,0.67,0.67,8.44,"Jones is best known for playing Jake Harper in the CBS sitcom ""Two and a Half Men"", for which he had won two Young Artist and a TV Land Award during his 10-year tenure as one of the show's main characters",0.05,0.03,0.33,8.41,-0.62,-0.0299999999999993,-0.02999999999999936,实体跑偏/证据跑偏
5ae12f16554299422ee9961f,5893,Who directed the film that Mads Mikkelsen won the award for Best Actor for his performance in at the 58th Bodil Awards?,Nicolas Winding Refn,Nicolas Winding Refn,1.0,1.0,1.0,7.77,Mads Mikkelsen,0.0,0.0,0.0,7.57,-1.0,-0.1999999999999993,-0.1999999999999993,实体跑偏/证据跑偏
5adc3aff5542996e685252eb,5894,What star in the film Up at the Villa has earned the title of knighthood?,Sir Derek George Jacobi,Derek Jacobi,0.67,1.0,0.5,8.61,James Fox,0.0,0.0,0.0,7.93,-0.67,-0.6799999999999997,-0.6799999999999997,实体跑偏/证据跑偏
5a8c493e554299653c1aa020,5896,John ruskin named his album due to a removal of what?,marker pen,Marker pen,1.0,1.0,1.0,7.91,the subsequent removal of which resulted in a rash,0.0,0.0,0.0,7.62,-1.0,-0.29,-0.29000000000000004,实体跑偏/证据跑偏
5ac31602554299741d48a1bf,5912,"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",Jennifer Taylor,Jennifer Taylor,1.0,1.0,1.0,8.09,"She appeared in the 1998 erotic thriller ""Wild Things",0.0,0.0,0.0,7.85,-1.0,-0.2400000000000002,-0.2400000000000002,实体跑偏/证据跑偏
5ab51dbd5542996a3a96a023,5915,Along which river is the Kentucky Department of Corrections headquarted?,Kentucky River,Kentucky River,1.0,1.0,1.0,7.84,Located along the Kentucky River,0.67,0.5,1.0,7.51,-0.3299999999999999,-0.33,-0.33000000000000007,多余解释/冗余输出（Precision掉）
5a78e86f55429974737f78fb,5916,"What does the unique calendar system in Japan, who the first Emperor of Japan created, emphasize?",the long history of Japan,Long history of Japan,1.0,1.0,1.0,8.11,the long history of Japan and the Imperial dynasty,0.73,0.57,1.0,7.66,-0.27,-0.4499999999999993,-0.4499999999999993,实体跑偏/证据跑偏
5ae254565542992decbdccbb,5918,"In what year was the writer of the drama ""Ingenious"" born?",1959,1959,1.0,1.0,1.0,7.9,"Jeanette Winterson, OBE (born 27 August 1959)",0.25,0.14,1.0,7.59,-0.75,-0.3100000000000005,-0.3100000000000005,多余解释/冗余输出（Precision掉）
5a8ad6db55429950cd6afba7,5919,What field of study is related to Ovamir Anjum's work and is known as Islamic mysticism?,Sufism,Sufism,1.0,1.0,1.0,8.41,Islamic philosophy and Sufism,0.4,0.25,1.0,7.76,-0.6,-0.6500000000000004,-0.6500000000000004,多余解释/冗余输出（Precision掉）
5a89bb0b5542992e4fca83a0,5921,Who created the series broadcast on the WB that Leigh-Allyn Baker had a recurring role on?,Constance M. Burge,Constance M. Burge,1.0,1.0,1.0,8.02,None (Leigh-Allyn Baker did not have a recurring role on a series broadcast on the WB),0.0,0.0,0.0,7.86,-1.0,-0.1599999999999992,-0.15999999999999925,同义词/别名未规范化
5ab431e65542991751b4d6e2,5926,"Until when did this region exist as an organized incorporated territory of the United States, for which Samuel Thurston served as its first delegate?","February 14, 1859","February 14, 1859",1.0,1.0,1.0,8.61,"until February 14, 1859",0.86,0.75,1.0,7.67,-0.14,-0.9399999999999996,-0.9399999999999995,多余解释/冗余输出（Precision掉）
5a7ad6045542992d025e6706,5928,How many Academy Awards has the writer for the music of The Road to Hong Kong won?,four,Four,1.0,1.0,1.0,7.8,"He wrote songs for films, television and theater, and won an Emmy and four Academy Awards for Best Original Song",0.1,0.05,1.0,7.7,-0.9,-0.0999999999999996,-0.09999999999999964,多余解释/冗余输出（Precision掉）
5adcba885542994ed6169bd9,5939,"Performers that have played at the L.B. Amphitheatre include an American rock band that originally formed in Jacksonville, Florida, in 1964, as who?",My Backyard,My Backyard,1.0,1.0,1.0,7.94,Lynyrd Skynyrd,0.0,0.0,0.0,7.64,-1.0,-0.3000000000000007,-0.3000000000000007,实体跑偏/证据跑偏
5abd14c455429924427fceec,5942,Who will conduct the firing cannons in Victoria as part of a musical piece written to celebrate the defeat of Napoleon in Russia?,Tania Miller,Tania Miller,1.0,1.0,1.0,7.74,"Also included in the event is a very large fireworks display, as well as live cannon fire, during the 1812 Overture",0.0,0.0,0.0,7.85,-1.0,0.1099999999999994,0.10999999999999943,实体跑偏/证据跑偏
5a810221554299260e20a1f9,5944,Who wrote the 1970 international hit song Murray Head is most recognized for?,Andrew Lloyd Webber and Tim Rice,Andrew Lloyd Webber,0.67,1.0,0.5,8.19,Superstar,0.0,0.0,0.0,7.61,-0.67,-0.5799999999999992,-0.5799999999999992,实体跑偏/证据跑偏
5a8351fd55429954d2e2ec98,5948,What superhero is followed in the American comic book series that started as a horror comics anthology and introduced the fictional realm based on Norse mythology?,Thor,Thor,1.0,1.0,1.0,7.84,The Mighty Thor,0.67,0.5,1.0,7.71,-0.3299999999999999,-0.1299999999999999,-0.1299999999999999,多余解释/冗余输出（Precision掉）
5abaca935542996606241610,5951,"""Text Me Merry Christmas"" is a song performed by Kristen Bell and a group that originated at what univeristy?",Indiana University,Indiana University,1.0,1.0,1.0,7.93,Straight No Chaser (group),0.0,0.0,0.0,7.57,-1.0,-0.3599999999999994,-0.35999999999999943,同义词/别名未规范化
5a7369da55429901807db037,5954,In what group was the writer of Songs and Dances of Death in?,"""The Five""",The Five,1.0,1.0,1.0,7.95,"one of the group known as ""The Five",0.29,0.17,1.0,7.66,-0.71,-0.29,-0.29000000000000004,多余解释/冗余输出（Precision掉）
5a7cc59c55429909bec767fb,5966,"How many miles west of Phoenix, Arizona is the base where the 63d Fighter Squadron is assigned?",15,15,1.0,1.0,1.0,7.72,"also about 15 mi west of Phoenix, Arizona",0.22,0.12,1.0,7.57,-0.78,-0.1499999999999994,-0.14999999999999947,多余解释/冗余输出（Precision掉）
5a7c8a3b55429935c91b5204,5967,Town's first season in their new stadium was under the leadership of an English Football manager who was born when?,1 December 1948,1948,0.5,1.0,0.33,8.26,"After playing at Leeds Road for 86 years, Town moved to the new stadium with a then capacity of around 20,000",0.0,0.0,0.0,8.05,-0.5,-0.209999999999999,-0.20999999999999908,数字取值错误（值不同）
5abc41315542993a06baf8bb,5974,Mía Maestro had a role in the 2002 biopic directed by whom?,Julie Taymor,Julie Taymor,1.0,1.0,1.0,8.14,"It stars Salma Hayek in her Academy Award-nominated portrayal as Kahlo and Alfred Molina as her husband, Diego Rivera",0.0,0.0,0.0,8.06,-1.0,-0.08,-0.08000000000000007,实体跑偏/证据跑偏
5abba3cd554299642a094aee,5977,"How many different schools does the university, in which Andrew J. Elliot is a professor of psychology, have?",six,Six,1.0,1.0,1.0,7.77,The university has six schools,0.4,0.25,1.0,7.47,-0.6,-0.2999999999999998,-0.2999999999999998,多余解释/冗余输出（Precision掉）
5adbd1d25542994650320bf6,5979,What is the current job of the former partner in ice skating of Vladimir Fedorov?,She currently works as a coach and choreographer,Coach and choreographer,0.6,1.0,0.43,8.66,"With partner Oleg Ovsyannikov, she is the 1998 Olympic silver medalist and two-time (1998, 1999) World champion",0.17,0.12,0.29,7.91,-0.4299999999999999,-0.75,-0.75,实体跑偏/证据跑偏
5ab3ec51554299753aec59f1,5981,Sachin H. Jain served as Chief Medical Information and Innovation Officer for one of the largest pharmaceutical companies in the world called what?,Merck & Co.,Merck & Co,1.0,1.0,1.0,8.2,"Merck & Co., Inc",0.8,0.67,1.0,7.47,-0.1999999999999999,-0.7299999999999995,-0.7299999999999995,多余解释/冗余输出（Precision掉）
5a85a37d5542997175ce1fe5,5999,How many termini does the train that runs on the C&M subdivision and runs between Chicago and the Pacific Northwest serve?,two termini,Two,0.67,1.0,0.5,8.01,"The route has two segments west of Spokane that serve two termini, Seattle and Portland",0.25,0.14,1.0,7.7,-0.42,-0.3099999999999996,-0.3099999999999996,数字/单位格式不一致（值相同）
5ae0bf3a55429906c02dab21,6008,Which Democrat running for president in 2020 currently holds Maryland’s 6th district in the US House of Representatives?,John Delaney,John Delaney,1.0,1.0,1.0,7.34,He is a member of the Democratic Party,0.0,0.0,0.0,7.63,-1.0,0.29,0.29000000000000004,实体跑偏/证据跑偏
5ab43179554299233955004d,6014,What is the female star of Klepto best known for performing in?,The Secret World of Alex Mack,The Secret World,0.57,1.0,0.4,8.33,the debut film of director Thomas Trail and premiered at the 2003 CineVegas Film Festival,0.11,0.08,0.2,7.73,-0.4599999999999999,-0.5999999999999996,-0.5999999999999996,实体跑偏/证据跑偏
5a7cd280554299452d57ba7f,6015,What star of a Matthew Senreich and Zeb Wells comedy was born in July of 1983?,Heidi Lynn Gardner,Heidi Lynn Gardner,1.0,1.0,1.0,8.26,"Heidi Lynn Gardner (born July 27, 1983)",0.6,0.43,1.0,7.65,-0.4,-0.6099999999999994,-0.6099999999999994,多余解释/冗余输出（Precision掉）
5a712beb5542994082a3e61c,6017,What Golden Globe Award actor starred in the film Little Fugitive?,Peter Dinklage,Peter Dinklage,1.0,1.0,1.0,8.09,Peter Hayden Dinklage,0.8,0.67,1.0,7.32,-0.1999999999999999,-0.7699999999999996,-0.7699999999999996,实体跑偏/证据跑偏
5a8b2dc055429950cd6afc62,6020,What year was a film made that starred Michael Bean and was directed by Terry Gilliam?,2009,2009,1.0,1.0,1.0,8.09,None (Michael Bean is not mentioned in the context),0.0,0.0,0.0,7.44,-1.0,-0.6499999999999995,-0.6499999999999995,同义词/别名未规范化
5adfde09554299025d62a369,6025,"Robert Lewis ""Bob"" Pruett coached many high-profile National Football League players, including a wide reciver that holds what 2007 NFL record?",single-season touchdown reception,single-season touchdown reception,1.0,1.0,1.0,7.86,single-season touchdown reception record,0.89,0.8,1.0,7.42,-0.1099999999999999,-0.4400000000000004,-0.4400000000000004,多余解释/冗余输出（Precision掉）
5a8642045542991e771815e2,6030,What is the man who Hofstadter's law is named after's profession?,professor of cognitive science,Professor of cognitive science,1.0,1.0,1.0,7.85,American professor of cognitive science,0.89,0.8,1.0,7.5,-0.1099999999999999,-0.3499999999999996,-0.34999999999999964,多余解释/冗余输出（Precision掉）
5a88dc5a5542993b751ca890,6037,What Australian Electoral Division in New South Wales created in 1906 covers suburbs like Alexandria?,Division of Cook,Division of Cook,1.0,1.0,1.0,7.98,The Division of Cook (1906–55),0.75,0.6,1.0,7.73,-0.25,-0.25,-0.25,多余解释/冗余输出（Precision掉）
5ae5faf555429929b0807a4c,6040,What kind of political party that combined conservative policies with liberal stances were Pio Cabanillas Gallas and Jose Maria de Areilza the leaders of?,liberal conservative,Liberal Conservative,1.0,1.0,1.0,7.47,"People's Party (Spanish: ""Partido Popular"" ; PP) was a Spanish liberal conservative political party, founded in 1976",0.24,0.13,1.0,7.95,-0.76,0.4800000000000004,0.4800000000000004,多余解释/冗余输出（Precision掉）
5a834cea5542990548d0b1c6,6046,What college did the person who defeated Fedor Emelianenko play football at?,Purdue University,University of Nebraska,0.4,0.33,0.5,8.46,,0.0,0.0,0.0,7.77,-0.4,-0.6900000000000013,-0.6900000000000013,空输出/解析失败
5ae234e85542994d89d5b395,6048,Which  princess of French origin did Conrad IV of Germany married to,Isabella II,Isabella II,1.0,1.0,1.0,7.52,Queen Isabella II of Jerusalem,0.57,0.4,1.0,7.56,-0.43,0.04,0.040000000000000036,多余解释/冗余输出（Precision掉）
5a899b6455429946c8d6e955,6049,For what film was an actor in Alligator nominated for an Academy Award?,The Godfather Part II,The Godfather Part II,1.0,1.0,1.0,8.11,"He was nominated for an Academy Award for his role in ""The Godfather Part II"" (1974)",0.35,0.21,1.0,7.93,-0.65,-0.1799999999999997,-0.17999999999999972,多余解释/冗余输出（Precision掉）
5a81018755429938b6142287,6055,Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q,Q,1.0,1.0,1.0,7.75,Quartermaster Q,0.67,0.5,1.0,7.56,-0.3299999999999999,-0.1900000000000004,-0.1900000000000004,多余解释/冗余输出（Precision掉）
5a7f8d755542992097ad2f9d,6057,How many visitors per year does the first stop of OC Transpo Route 97 attract each year?,about 7 million,7 million,0.8,1.0,0.67,7.98,The mall is one of the busiest in the National Capital Region as it attracts about 7 million visitors per year from across the city and the surrounding region,0.22,0.12,1.0,7.88,-0.5800000000000001,-0.1000000000000005,-0.10000000000000053,数字/单位格式不一致（值相同）
5a85b2ac5542991dd0999e90,6058,Brad Budde played professionally for a team in the NFL that was founded in 1960 as the Dallas Texans by who?,Lamar Hunt,Lamar Hunt,1.0,1.0,1.0,8.15,businessman Lamar Hunt,0.8,0.67,1.0,7.65,-0.1999999999999999,-0.5,-0.5,多余解释/冗余输出（Precision掉）
5a8701b3554299211dda2b9a,6073,Werner Christie served under the politician who was also Director-General of what other organization?,World Health Organization,World Health Organization,1.0,1.0,1.0,7.6,Gro Harlem Brundtland's cabinet,0.0,0.0,0.0,7.51,-1.0,-0.0899999999999998,-0.08999999999999986,实体跑偏/证据跑偏
5a87a47c5542994846c1cdbd,6074,What is the name of this French former footballer whom football fans refer the football player Wilfred Bamnjo to as?,Makélélé,Claude Makélélé,0.67,0.5,1.0,8.05,Hong Kong Makélélé,0.5,0.33,1.0,7.36,-0.17,-0.6900000000000004,-0.6900000000000004,实体跑偏/证据跑偏
5ae518655542993aec5ec139,6075,Ken Pruitt  was a Republican member of an upper house of the legislature with how many members ?,40 members,40,0.67,1.0,0.5,8.57,...the Florida Senate is the upper house of the legislature of the U.S. state of Florida... has 40 members,0.24,0.13,1.0,7.84,-0.43,-0.7300000000000004,-0.7300000000000004,数字/单位格式不一致（值相同）
5ae76d185542997ec2727641,6078,What is the occupation of the Miami Dolphins owner's wife?,jewelry designer,Jewelry designer,1.0,1.0,1.0,7.99,American jewelry designer,0.8,0.67,1.0,7.37,-0.1999999999999999,-0.6200000000000001,-0.6200000000000001,多余解释/冗余输出（Precision掉）
5a7ccc1e55429909bec7680e,6081,On what UHF channel is the station that Cindy Williams is on broadcast?,44,Channel 44,0.67,0.5,1.0,8.59,WCSH,0.0,0.0,0.0,7.88,-0.67,-0.71,-0.71,实体跑偏/证据跑偏
5ac1c4e85542994ab5c67e0c,6086,What cover for the main game of NBA 2K16 earned a gold medal playing with Team USA at the 2012 Summer Olympics?,Anthony Davis,Anthony Davis,1.0,1.0,1.0,7.69,"There are three different covers for the main game, one featuring Anthony Davis of the New Orleans Pelicans",0.22,0.12,1.0,7.57,-0.78,-0.1200000000000001,-0.1200000000000001,多余解释/冗余输出（Precision掉）
5ab487f55542990594ba9c4f,6096,The 2015 Cotton Bowl was played at the stadium that was the home of which NFL team?,Dallas Cowboys,Dallas Cowboys,1.0,1.0,1.0,7.5,"AT&T Stadium, formerly Cowboys Stadium, is a retractable roof stadium in Arlington, Texas, United States",0.12,0.07,0.5,7.8,-0.88,0.2999999999999998,0.2999999999999998,实体跑偏/证据跑偏
5ab8effd5542991b5579f062,6101,Bure Family Wines is named after former ice hockey player?,"Valeri Vladimirovich ""Val"" Bure",Valeri Bure,0.67,1.0,0.5,8.21,No,0.0,0.0,0.0,7.52,-0.67,-0.6900000000000013,-0.6900000000000013,实体跑偏/证据跑偏
5abc0ba05542996583600409,6108,"Of all the teams John Nyskohus played for, which team was known as ""the Black and Whites?""",Adelaide City,Adelaide City FC,0.8,0.67,1.0,7.73,Adelaide City Football Club,0.67,0.5,1.0,7.65,-0.13,-0.08,-0.08000000000000007,实体跑偏/证据跑偏
5ae12b6755429920d52342e4,6111,Valuair was acquired in 2005 by a low-cost airline based where?,in Singapore,Singapore,0.67,1.0,0.5,8.9,Jetstar Asia Airways,0.0,0.0,0.0,7.92,-0.67,-0.9800000000000004,-0.9800000000000004,实体跑偏/证据跑偏
5ac0c3275542992a796ded7d,6116,"The reporter who digs into the campaign of a former Marine Colonel, worked where in Cleveland?",Cleveland Press,Cleveland Press,1.0,1.0,1.0,8.06,with the Cleveland Press,0.8,0.67,1.0,7.37,-0.1999999999999999,-0.6900000000000004,-0.6900000000000004,多余解释/冗余输出（Precision掉）
5a776a7055429966f1a36d32,6117,What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,French physicist,0.67,1.0,0.5,8.46,Russian physicist,0.33,0.5,0.25,7.64,-0.34,-0.8200000000000012,-0.8200000000000012,实体跑偏/证据跑偏
5ac313145542995ef918c0ed,6121,Chantal Thomas wrote a book that was turned into a 2012 film directed by whom?,Benoît Jacquot,Benoît Jacquot,1.0,1.0,1.0,7.88,"based on the novel of the same name by Chantal Thomas, who won the ""Prix Femina"" in 2002",0.0,0.0,0.0,7.73,-1.0,-0.1499999999999994,-0.14999999999999947,实体跑偏/证据跑偏
5adda7275542995b365fab57,6123,"Who was the last monarch of England to be overthrown before The English General Election, 1690?",King James II of England,King James II,0.75,1.0,0.6,9.07,King James II of England (James VII of Scotland),0.71,0.56,1.0,8.43,-0.04,-0.6400000000000006,-0.6400000000000006,实体跑偏/证据跑偏
5ae4094655429970de88d896,6137,Santa Bring My Baby Back was released on which fourth Elvis studio album in 1957?,Elvis' Christmas Album,Elvis' Christmas Album,1.0,1.0,1.0,8.05,"RCA Victor ""Elvis' Christmas Album",0.75,0.6,1.0,7.68,-0.25,-0.370000000000001,-0.370000000000001,多余解释/冗余输出（Precision掉）
5a83ef745542996488c2e4f8,6138,What novel about a murderer inspired Till Lindemann's music?,Perfume,Perfume,1.0,1.0,1.0,7.9,Perfume: The Story of a Murderer,0.4,0.25,1.0,7.62,-0.6,-0.2800000000000002,-0.28000000000000025,多余解释/冗余输出（Precision掉）
5a8d0c1b5542994ba4e3dbb3,6145,"In which language is the notable song by Suresh Peters from ""Gentleman ""?",Tamil,Tamil,1.0,1.0,1.0,8.06,sung in Tamil,0.5,0.33,1.0,7.6,-0.5,-0.4600000000000008,-0.46000000000000085,多余解释/冗余输出（Precision掉）
5abbd72d55429931dba1459e,6146,WrestleMania XXX took place at the home venue of which National Football League team?,New Orleans Saints,New Orleans Saints,1.0,1.0,1.0,8.19,Mercedes-Benz Superdome,0.0,0.0,0.0,7.84,-1.0,-0.3499999999999996,-0.34999999999999964,实体跑偏/证据跑偏
5a862f985542991e771815af,6154,"Who wrote and directed the American film, Elephant?","American film ""Elephant"" by Gus Van Sant",Gus Van Sant,0.6,1.0,0.43,8.15,written and directed by Gus Van Sant,0.57,0.57,0.57,7.66,-0.03,-0.4900000000000002,-0.4900000000000002,实体跑偏/证据跑偏
5a80ddc555429938b6142224,6160,The American actor Chip Zien is best known for this Broadway production by which American composer and lyricist who received an Academy Award and Tony Awards?,Stephen Sondheim,Stephen Sondheim,1.0,1.0,1.0,8.21,Into the Woods,0.0,0.0,0.0,7.94,-1.0,-0.2700000000000004,-0.27000000000000046,实体跑偏/证据跑偏
5ab3952e5542992ade7c6de8,6165,On what day of the week did the eleventh season's finale of American Dad air?,Sunday,Sunday,1.0,1.0,1.0,7.41,"September 21, 2014",0.0,0.0,0.0,7.34,-1.0,-0.0700000000000002,-0.07000000000000028,实体跑偏/证据跑偏
5a843f305542996488c2e51d,6166,"When will Flicker, created by a member of One Direction, be released?","October 20, 2017","October 20, 2017",1.0,1.0,1.0,8.18,"scheduled for release on October 20, 2017",0.6,0.43,1.0,8.0,-0.4,-0.1799999999999997,-0.17999999999999972,多余解释/冗余输出（Precision掉）
5ae73d415542991e8301cc2b,6168,Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?,Max Martin and Shellback,Max Martin,0.67,1.0,0.5,8.35,None (since there is no mention of a specific song or co-writer in the context),0.0,0.0,0.0,7.56,-0.67,-0.79,-0.79,实体跑偏/证据跑偏
5ae62c385542995703ce8b3e,6176,How many albums have been sold by the band who was supported by Iron Maiden on their World Wide Blitz Tour?,close to 50 million,Close to 50 million,1.0,1.0,1.0,8.01,close to 50 million albums,0.89,0.8,1.0,7.49,-0.1099999999999999,-0.5199999999999996,-0.5199999999999996,多余解释/冗余输出（Precision掉）
5ade8b2655429975fa854eff,6177,"What is the nickname of this American retired airline captain celebrated for his water landing with Jeffrey Skiles, after a bird strike and being unable to reach an airport?",Sully,Sully,1.0,1.0,1.0,8.09,"Chesley Burnett ""Sully"" Sullenberger III",0.33,0.2,1.0,7.87,-0.6699999999999999,-0.2199999999999997,-0.21999999999999975,多余解释/冗余输出（Precision掉）
5a860d09554299211dda2a53,6183,What was the address of the building on U.S. Route 3 that was the tallest building in New Hampshire when completed in 1972?,1000 Elm Street,1000 Elm Street,1.0,1.0,1.0,7.95,"Brady Sullivan Plaza, formerly known as the Hampshire Plaza, is a 259 ft , 20-story high-rise located at **1000 Elm Street**, Manchester, New Hampshire",0.23,0.13,1.0,7.91,-0.77,-0.04,-0.040000000000000036,多余解释/冗余输出（Precision掉）
5ae2eda355429928c4239570,6194,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,William Shakespeare,William Shakespeare,1.0,1.0,1.0,8.7,Romeo and Juliet,0.0,0.0,0.0,8.25,-1.0,-0.4499999999999993,-0.4499999999999993,实体跑偏/证据跑偏
5addbf645542997dc7907014,6199,Who hosted the ITV show Celebrities Under Pressure and All Star Family Fortunes?,Vernon Kay,Vernon Kay,1.0,1.0,1.0,7.5,Melanie Sykes and Vernon Kay,0.57,0.4,1.0,7.47,-0.43,-0.0300000000000002,-0.03000000000000025,多余解释/冗余输出（Precision掉）
5a7929c8554299029c4b5f11,6201,"Which breed of dog has origins outside of the United States, Old German Shepherd Dog or Black Mouth Cur?",Old German Shepherd Dog,Old German Shepherd Dog,1.0,1.0,1.0,7.7,Black Mouth Cur,0.0,0.0,0.0,7.41,-1.0,-0.29,-0.29000000000000004,实体跑偏/证据跑偏
5a7fc41455429969796c1b51,6204,"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?",2 million,2 million,1.0,1.0,1.0,8.12,To date Khia has collectively sold over 2 million records worldwide,0.31,0.18,1.0,7.96,-0.69,-0.1599999999999992,-0.15999999999999925,多余解释/冗余输出（Precision掉）
5a72df8d5542992359bc31b4,6216,What East of Piccadilly star apperared in dozens of stage performances?,Sebastian Lewis Shaw,Sebastian Shaw,0.8,1.0,0.67,7.83,Sebastian Shaw (actor),0.67,0.67,0.67,7.67,-0.13,-0.1600000000000001,-0.16000000000000014,实体跑偏/证据跑偏
5adf51e05542995534e8c78a,6218,What is Diego Tonetto's Italian passport called?,Italian nationality law,Italian passport,0.4,0.5,0.33,8.47,He also holds an Italian passport,0.25,0.2,0.33,7.75,-0.15,-0.7200000000000006,-0.7200000000000006,实体跑偏/证据跑偏
5a7736ef55429972597f14a7,6221,Which of the 2017-18 Cheshire League divisions is Ashton Town Association Football Club currently a member?,Premier Division,Premier Division,1.0,1.0,1.0,7.86,The club are currently members of the Premier Division,0.44,0.29,1.0,7.46,-0.56,-0.4000000000000003,-0.40000000000000036,多余解释/冗余输出（Precision掉）
5ae52bc75542992663a4f12d,6222,Where was Nexon who was composed by Adam Gubman located at?,South Korea,South Korea,1.0,1.0,1.0,7.92,"Seoul, South Korea",0.8,0.67,1.0,7.54,-0.1999999999999999,-0.3799999999999999,-0.3799999999999999,多余解释/冗余输出（Precision掉）
5ab5c984554299488d4d9a21,6223,How many minutes outside of Carson City is the Moonlite BunnyRanch on Moonlight Road?,a few minutes,A few minutes,1.0,1.0,1.0,7.84,a few minutes outside,0.8,0.67,1.0,7.43,-0.1999999999999999,-0.4100000000000001,-0.41000000000000014,多余解释/冗余输出（Precision掉）
5ae241005542994d89d5b3a4,6226,What nationality was the pirate who along with Robert Culliford stole Jean Fantin's ship ?,Scottish,Scottish,1.0,1.0,1.0,7.81,French,0.0,0.0,0.0,7.6,-1.0,-0.2099999999999999,-0.20999999999999996,实体跑偏/证据跑偏
5a7b537555429927d897bf90,6227,The trophy given to the winner of the college football game between University of Idaho Vandals and University of Montana Grizzlies is derived from which European culture?,German,German,1.0,1.0,1.0,7.91,Little Brown Stein,0.0,0.0,0.0,7.8,-1.0,-0.1100000000000003,-0.11000000000000032,实体跑偏/证据跑偏
5ab928c255429934fafe6e6e,6235,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Der Rosenkavalier,"Der Rosenkavalier, Elektra, Salome",0.67,0.5,1.0,8.7,"Der Rosenkavalier"", ""Elektra"", ""Die Frau ohne Schatten"" and ""Salome"";",0.36,0.22,1.0,7.55,-0.31,-1.1499999999999997,-1.1499999999999995,实体跑偏/证据跑偏
5a7662745542992db9473786,6238,Who founded the collective which released the album Messe I.X-VI.X?,Kristoffer Rygg,Kristoffer Rygg,1.0,1.0,1.0,8.42,Ulver,0.0,0.0,0.0,7.6,-1.0,-0.8200000000000003,-0.8200000000000003,实体跑偏/证据跑偏
5a7b1c0a55429931da12c9c9,6245,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,13 seasons,13,0.67,1.0,0.5,8.3,He played in the NFL for 13 seasons,0.44,0.29,1.0,7.6,-0.23,-0.7000000000000011,-0.7000000000000011,数字/单位格式不一致（值相同）
